Questions,Answers,Label,Source
What does Elder say about the psychology of comparing actual trades to the original plan?,"After every trade, Elder recommends comparing the actual execution to the plan: was the entry at the planned level? Was the stop placed correctly? Was the exit taken at the right signal? This comparison — requiring honesty — identifies the gap between the trader's rules and their actual behaviour. Closing this gap is what psychological improvement means in Elder's framework.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of commitment versus stubbornness in holding positions?,Commitment means holding because the system's conditions for holding still apply. Stubbornness means holding because the trader is unwilling to admit they were wrong. The committed trader has a stop and a plan; the stubborn trader has hope. Elder's pre-set stop orders convert the commitment/stubbornness decision into something structural — the stop was placed before entry and cannot be rationalised away in real time.,Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of fear as the flip side of greed?,"Fear and greed are twin destroyers. While greed drives overtrading, excessive size, and ignoring stop levels, fear causes premature exits, refusal to enter valid setups, and paralysis at critical moments. They are complementary emotional forces that disrupt trading from opposite directions. The antidote to both is identical: rule-following that removes the emotional decision from the moment of maximum psychological pressure.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of professionals having a statistical mindset?,"A professional trader thinks statistically: they evaluate their system over hundreds of trades, accept that any individual trade outcome is partly random, and judge performance by the distribution of outcomes rather than by any single result. This statistical mindset enables them to take losses in stride — as expected elements of a profitable distribution — rather than experiencing each loss as a personal failure that demands immediate correction.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the long-term psychological significance of his daily trading activities?,"Each trading day that Elder executes his system correctly — following all three screens, sizing within the Iron Triangle, maintaining the journal — constitutes a unit of psychological practice. Over years, these daily units of disciplined practice build the professional psychological architecture that makes profitable trading not just possible but reliable. The daily discipline is the practice; the long-term track record is the result.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychological impact of discussing trades with a mentor or peer?,Discussing trades with a mentor or trusted trading peer provides an external perspective that cuts through the self-deceptions the ego generates around every position. A peer can ask questions the trader has avoided asking themselves: why did you not take the stop? what made you increase size? These external questions are psychological mirrors that reflect the behaviour more accurately than private self-assessment.,Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of developing a personal trading identity?,"Over time each trader must develop a personal trading identity — a clear sense of what kind of trader they are, what markets suit their temperament, and what their system's edge consists of. This identity provides psychological stability during adversity: the trader who knows who they are does not abandon their approach at the first challenge; they refine it.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of the Traders Camps in accelerating psychological development?,"The Traders' Camps provide concentrated psychological development by immersing participants in a structured trading environment with direct feedback, shared journaling, and real accountability. Elder observes that breakthroughs — the moment when a trader genuinely internalises personal responsibility for their results — happen more frequently in the Camp environment than in solo trading, because the social context confronts denial more effectively than private self-examination.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of handling an A-trade that fails?,"When a trade that meets all criteria — all three screens aligned, Iron Triangle sizing, pre-set stops — fails and hits the stop, Elder teaches that this is not a psychological failure but a normal statistical event. The trade was correct in process; the outcome was random. The psychological response should be to record the trade, note that the process was sound, and return to scanning for the next A-trade without emotional contamination from the result.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of a trader who never keeps records?,"A trader who keeps no records is, in Elder's framework, in active denial about their performance — exactly like an alcoholic who refuses to count their drinks. Without records, the mind selectively remembers wins and minimises losses, creating a flattering but false self-image that prevents any realistic assessment of what is working and what must change. Records force honesty; their absence enables comfortable self-deception.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
How does Elder connect trading psychology to his vision of personal freedom?,"Elder's vision of trading as a path to freedom — living and working anywhere in the world, independent of routine and hierarchy — is explicitly conditional on psychological mastery. The freedom is not available to the undisciplined amateur; it belongs only to the trader who has done the demanding psychological work of self-knowledge, emotional regulation, and rule-following that makes consistent profitability possible. Psychology is both the path to and the price of trading freedom.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
What does Elder say about the psychology of why most traders fail?,"Elder identifies two major causes of trader failure: the inability to control risk and the inability to manage themselves psychologically. Lack of knowledge is a distant third, because even traders with excellent technical knowledge consistently fail if these two foundational skills are absent. The implication is that psychological self-management and risk discipline are more important investments of a beginning trader's time and energy than the study of any additional technical tool.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
How does Elder summarise his entire psychology framework in the context of the Three Ms?,"Elder's Three Ms — Mind, Method, and Money — form a hierarchy in which Mind is the enabling condition for the other two. Without psychological stability and discipline, Method cannot be executed consistently and Money management cannot be followed reliably. The Mind is not just one of three equal components; it is the substrate that makes the other two components functional. Mastering the Mind is therefore the primary psychological and practical goal of the trader's development.",Psychology,The New Trading for a Living – Elder (2014) | https://procapital.mohdfaiz.com/books/books-image/mainBook/The%20New%20Trading%20for%20a%20Living.pdf
